ID,Action
27994,deny
64453,allow
26833,deny
64118,allow
14268,allow
36610,deny
49758,drop
45719,drop
14640,allow
28792,deny
54102,allow
41738,drop
45076,allow
65063,drop
64869,allow
18004,drop
18337,allow
39538,drop
34751,drop
41454,deny
53316,drop
26835,drop
55498,allow
30822,allow
34049,allow
47211,deny
58906,allow
50746,drop
54742,allow
23906,deny
31816,allow
1330,drop
57857,deny
56965,allow
47485,allow
10341,allow
42660,allow
30704,allow
57263,drop
65068,allow
13430,allow
4101,allow
57248,drop
62580,allow
36837,allow
37652,drop
27768,allow
2891,allow
10834,allow
3831,allow
17269,allow
21262,deny
36205,allow
12399,drop
54063,allow
32889,allow
7709,deny
13406,allow
57744,deny
2949,drop
47830,allow
9217,drop
1221,allow
28179,deny
34987,deny
23356,allow
59391,allow
6731,deny
52695,allow
24646,allow
17623,drop
37349,allow
57319,drop
45501,allow
33027,deny
48723,drop
21709,drop
44909,allow
56279,drop
3554,allow
11787,allow
65008,deny
7649,deny
52785,deny
5478,allow
56083,allow
12955,allow
19049,drop
50556,allow
26571,allow
24229,allow
38095,deny
8721,allow
61722,drop
44646,allow
11027,allow
60074,allow
48385,allow
47131,allow
11396,deny
45362,allow
52293,allow
37836,allow
24497,allow
27277,drop
15372,drop
43206,drop
12536,deny
22404,deny
44602,allow
50960,allow
53948,deny
25359,allow
58879,allow
6680,allow
58603,allow
64576,deny
20944,allow
45171,drop
21690,deny
45445,allow
38380,allow
60376,allow
8890,deny
2066,allow
11421,drop
52435,drop
46797,allow
45363,allow
22198,drop
20424,allow
8925,allow
52642,allow
52258,drop
34218,drop
41194,allow
6298,allow
16316,allow
37149,allow
55774,drop
39611,allow
4492,allow
5591,allow
15011,allow
45438,allow
5188,deny
1636,allow
10093,deny
55178,deny
34328,drop
28728,deny
11075,drop
62501,allow
4643,deny
23113,drop
17053,allow
54375,drop
41214,allow
23743,allow
12511,drop
46867,allow
54242,allow
30979,drop
63648,deny
18216,allow
46884,allow
35611,allow
39003,drop
32897,allow
38073,deny
33424,deny
53917,drop
2028,drop
61304,drop
44153,deny
4213,drop
23513,deny
32668,allow
44575,allow
4650,deny
34132,deny
23081,allow
49681,allow
28846,drop
62431,drop
26226,allow
58430,deny
33096,allow
53965,drop
56160,allow
25831,allow
65234,allow
51341,deny
30549,allow
48338,deny
14959,deny
34619,drop
62473,allow
13278,allow
267,deny
53709,allow
22354,allow
16568,allow
31315,allow
62508,allow
21132,allow
42062,drop
59230,allow
32123,drop
20912,allow
41576,allow
20472,allow
53957,drop
23453,allow
53671,deny
2373,allow
35256,allow
59207,allow
7592,allow
51540,allow
49179,allow
51060,drop
17474,deny
24564,allow
40950,deny
59116,deny
6227,allow
14568,drop
1877,deny
48571,allow
26578,allow
25769,allow
32022,allow
38429,allow
40984,drop
8299,allow
23440,allow
55009,drop
35310,deny
12891,allow
40390,allow
49407,drop
43229,drop
54482,allow
48926,allow
22624,allow
2934,deny
3726,deny
24462,deny
28930,allow
30574,allow
28243,allow
26186,allow
36092,allow
55508,allow
15893,allow
39896,drop
29570,deny
30885,allow
30430,drop
48525,allow
25255,allow
32809,allow
14315,allow
10477,drop
234,drop
17567,allow
29618,drop
8311,allow
17784,allow
34430,allow
27908,allow
44203,allow
40639,drop
60724,drop
49800,allow
26574,allow
15072,allow
47988,allow
59284,allow
417,allow
59368,allow
61087,allow
26492,deny
64513,drop
37202,allow
30437,deny
14969,deny
47752,drop
20790,deny
53861,allow
47701,allow
11010,allow
65109,allow
51290,allow
44670,allow
52672,allow
61451,deny
5563,allow
35214,allow
35138,allow
55190,deny
19938,allow
65277,allow
18837,allow
59855,deny
19557,allow
49253,allow
29942,drop
48629,deny
8367,deny
59553,drop
509,allow
60802,allow
19652,deny
55119,allow
44383,allow
40057,deny
52799,drop
59390,allow
3274,drop
20741,deny
46896,allow
55975,allow
38190,allow
16713,allow
56779,drop
59978,allow
64782,allow
49546,deny
11667,allow
7839,deny
27824,deny
37342,allow
64530,deny
62825,deny
33067,allow
16361,allow
712,allow
32919,deny
52405,drop
8506,drop
53369,allow
22891,deny
57473,allow
130,allow
56262,deny
38120,drop
38977,allow
19831,allow
15913,deny
7322,deny
56812,deny
36659,allow
7404,deny
25863,drop
57387,drop
23130,allow
15943,deny
52683,allow
10847,allow
7000,deny
48033,drop
17372,drop
32679,allow
46950,drop
63197,deny
2777,deny
40495,drop
58785,allow
41208,allow
16189,deny
25230,allow
63429,drop
62883,deny
8507,drop
52853,drop
28807,drop
23411,allow
29637,allow
4198,deny
19958,allow
51369,drop
44699,deny
5561,allow
59515,deny
6131,allow
37500,drop
3387,allow
45605,drop
14098,allow
30201,allow
7419,deny
22562,deny
23531,drop
26265,allow
38260,deny
44267,allow
37753,allow
51687,deny
60069,allow
7229,deny
44023,deny
57651,allow
27359,drop
1082,drop
48445,allow
33715,allow
35769,deny
9032,allow
49350,allow
20556,allow
28780,deny
40701,drop
17813,allow
419,allow
26684,allow
53940,drop
24204,allow
62410,allow
63246,allow
64399,allow
37209,allow
17159,allow
56639,allow
51647,allow
5795,allow
7344,deny
8039,drop
18446,drop
43728,allow
26032,allow
36308,allow
56912,allow
9132,allow
37631,deny
47455,allow
11825,allow
58160,allow
53315,deny
59250,allow
10417,deny
33001,drop
40888,allow
48497,allow
60466,allow
8915,drop
40454,allow
63705,allow
9645,deny
40561,deny
59040,deny
48873,allow
48417,allow
59447,drop
18148,allow
53578,deny
11511,allow
40751,allow
21594,allow
45454,allow
11078,drop
64294,allow
45002,allow
46703,allow
55901,allow
15656,allow
31584,drop
7203,deny
13198,allow
24775,deny
17595,allow
46327,allow
15475,allow
34381,allow
2196,allow
23781,deny
26852,deny
64248,deny
25942,deny
22448,drop
37680,allow
15235,deny
53963,deny
24454,drop
8663,allow
7476,deny
64258,allow
51194,allow
29886,allow
34056,allow
30593,allow
12022,allow
60714,allow
61995,allow
46700,allow
22608,allow
39642,deny
19870,drop
1778,deny
25838,allow
24970,allow
39919,drop
65004,drop
18195,allow
46227,allow
63794,allow
5440,deny
7861,deny
61376,deny
26717,allow
56166,allow
54595,allow
45436,allow
22283,allow
47062,drop
1484,allow
60751,deny
23928,deny
64129,allow
55197,deny
34491,allow
6374,deny
4083,allow
14354,drop
26917,drop
37683,allow
47736,allow
33078,allow
12089,allow
53737,deny
28134,allow
12289,allow
3007,allow
9197,drop
4273,allow
10399,deny
56733,deny
13129,drop
8804,drop
33482,drop
45901,allow
8262,allow
22171,allow
49520,allow
54788,deny
18093,allow
9631,deny
12363,allow
15806,allow
35054,allow
7410,deny
15228,deny
10857,drop
58066,allow
48735,allow
55129,allow
40233,drop
35624,allow
24912,allow
9831,drop
19051,deny
31510,drop
12633,allow
52061,drop
46889,allow
3343,allow
46559,allow
53539,drop
34197,drop
17997,deny
34536,deny
24544,allow
34111,allow
16862,deny
5681,deny
8598,allow
20562,allow
47622,drop
54961,deny
684,deny
52025,allow
60294,deny
53782,allow
16702,allow
8201,allow
205,deny
37720,allow
57094,allow
12629,allow
16262,allow
15389,deny
63631,deny
2146,allow
52777,drop
52527,allow
61324,drop
9846,allow
16030,deny
9342,allow
17174,allow
39206,drop
36326,allow
52060,drop
4426,allow
1317,deny
46040,drop
40833,allow
48090,allow
54597,allow
45429,allow
26503,drop
26233,allow
47580,drop
48374,allow
34554,deny
14201,allow
40708,drop
7438,deny
56071,allow
49664,allow
33721,allow
17007,allow
36910,allow
29925,drop
2521,allow
18550,drop
17352,deny
53176,drop
33515,allow
57034,allow
55535,allow
57380,drop
44895,allow
49169,allow
4750,drop
16355,allow
7867,deny
52010,allow
58482,allow
9259,deny
5069,allow
9174,drop
48607,allow
48083,deny
14490,deny
39125,deny
4835,allow
24992,deny
56250,deny
26398,drop
34754,allow
43781,allow
37710,allow
12368,allow
30095,allow
3790,allow
32849,allow
50226,drop
49417,deny
58887,allow
20132,allow
54223,allow
44551,allow
18631,allow
45401,allow
2843,allow
22885,drop
18983,drop
32501,allow
28185,drop
25256,allow
880,allow
25100,allow
34558,drop
26482,drop
6944,allow
28609,allow
36994,deny
8030,drop
27558,allow
5731,drop
49400,drop
28802,drop
24271,allow
47915,allow
10883,drop
28299,allow
58973,allow
10889,deny
20444,drop
15125,allow
2058,deny
4053,allow
6442,deny
60395,allow
7487,deny
1653,allow
26761,allow
22887,drop
50127,drop
1979,allow
55236,deny
30322,allow
32212,allow
28454,drop
20883,deny
62620,allow
55300,allow
54363,deny
5942,allow
54262,allow
52804,deny
55476,allow
34724,drop
21311,deny
51811,drop
43831,allow
63527,deny
36931,allow
42629,drop
58949,drop
15842,allow
51365,deny
41908,drop
61914,deny
15408,allow
34168,deny
35739,deny
13238,drop
64799,allow
31201,drop
40041,deny
38411,allow
3647,drop
47215,drop
46233,allow
6886,deny
58136,allow
4547,allow
60221,drop
44923,allow
13183,allow
22259,deny
18188,allow
51874,allow
31664,allow
55482,allow
60369,allow
11751,allow
57375,deny
61393,deny
45683,allow
6621,allow
63010,allow
49235,drop
50415,deny
63053,deny
33743,allow
9200,deny
12833,allow
39972,allow
24698,allow
35914,deny
8302,allow
1208,allow
33616,allow
33819,deny
33617,allow
27082,allow
29658,allow
13696,drop
29067,allow
45500,allow
4634,drop
48406,allow
10496,drop
18000,deny
21825,allow
31202,deny
55316,allow
37939,allow
22824,drop
54705,allow
62693,allow
53443,allow
1243,allow
12239,allow
14681,allow
10830,allow
39078,deny
43692,allow
12925,allow
56612,allow
26563,allow
56824,deny
41508,allow
5625,allow
46944,allow
12208,allow
24125,drop
50828,allow
18745,allow
62643,allow
61162,allow
49626,allow
46505,deny
15468,allow
34848,allow
6836,drop
42958,allow
33574,drop
45987,drop
6271,allow
40863,allow
11538,allow
58036,allow
59168,drop
37393,allow
3893,deny
17965,deny
40560,deny
16354,allow
27141,allow
4428,allow
60704,allow
7551,allow
25225,allow
51084,drop
64375,allow
28338,allow
58286,deny
15501,allow
28653,allow
9963,allow
18655,allow
17024,allow
40302,drop
32621,deny
54629,allow
7117,deny
27751,allow
17734,allow
26260,allow
26764,allow
21138,allow
44279,allow
39639,drop
50679,drop
53105,allow
20150,allow
62378,allow
43821,allow
38049,drop
13610,drop
4602,allow
5406,deny
4312,allow
23386,allow
24200,allow
8426,deny
47231,allow
22394,deny
64007,drop
22555,drop
22504,allow
54598,allow
60771,allow
50957,allow
39984,allow
8474,deny
60403,allow
12727,allow
24468,allow
11219,allow
47376,allow
53008,allow
41232,allow
7009,deny
18930,allow
12840,allow
6568,allow
40538,drop
31691,allow
18614,allow
8200,allow
3559,allow
29995,deny
4561,allow
1652,allow
45319,drop
1365,deny
22222,drop
48731,allow
23939,deny
4697,deny
42566,allow
31005,deny
38316,allow
14444,drop
33527,allow
62041,allow
5652,deny
28977,allow
19260,drop
10707,allow
41386,deny
24082,allow
1051,deny
6021,deny
31447,allow
13786,allow
49224,deny
56951,allow
55812,allow
60217,drop
16857,deny
64721,allow
4410,allow
16097,allow
24080,allow
48139,drop
5518,allow
10708,allow
21608,allow
1234,allow
2802,drop
38572,drop
50766,deny
34310,allow
50760,drop
3599,drop
46569,allow
20886,deny
8331,deny
57796,drop
34752,drop
43987,deny
57521,deny
33175,allow
48334,drop
12583,allow
40244,drop
47056,deny
25981,drop
35470,deny
23162,drop
50967,allow
41611,allow
6436,drop
45609,drop
1438,drop
24492,allow
61003,drop
779,deny
61106,allow
15039,allow
4816,allow
27105,allow
44681,drop
12293,allow
49978,allow
65030,deny
47920,allow
50680,drop
42239,drop
40826,allow
61743,drop
38812,allow
50435,drop
46184,allow
472,allow
29951,deny
10191,deny
56576,allow
4032,allow
39993,allow
20718,drop
2835,allow
16154,allow
20155,allow
43545,allow
60658,drop
2931,drop
56147,allow
34766,allow
48260,allow
54804,drop
39541,drop
32226,allow
48015,allow
8032,deny
43363,allow
28964,allow
27349,drop
38122,drop
45369,allow
12321,allow
32651,deny
45143,drop
40048,drop
51898,deny
40224,drop
40779,allow
7405,deny
28979,allow
57084,allow
9682,deny
10721,allow
9376,deny
3105,allow
40609,drop
24246,allow
11906,deny
54139,drop
20653,allow
50480,allow
15971,drop
20403,allow
7025,deny
15296,allow
30191,allow
15431,allow
58909,allow
24744,drop
43658,deny
32158,deny
64287,allow
34549,deny
3034,allow
20595,allow
37801,allow
17182,allow
2338,drop
24930,allow
64590,drop
25849,deny
6155,allow
53120,allow
65345,deny
41729,deny
14952,drop
20057,allow
48981,allow
57485,allow
48783,allow
53190,drop
61137,allow
19254,allow
32602,deny
29005,allow
10189,drop
23369,deny
55114,allow
1406,deny
65005,deny
33535,allow
9666,drop
17057,drop
32163,allow
16800,allow
65151,deny
59062,deny
51397,deny
39398,allow
54654,allow
32923,drop
30440,deny
16421,deny
31413,allow
31521,deny
55577,allow
38343,allow
44300,allow
974,deny
58714,deny
21760,drop
33299,allow
11898,deny
39745,allow
29063,allow
48799,drop
63686,allow
9019,allow
29827,allow
54775,drop
60979,drop
26299,allow
29007,allow
57032,allow
33873,drop
41380,drop
38973,allow
49903,allow
2284,deny
24458,drop
46737,allow
35948,allow
59191,allow
55729,drop
52982,deny
15232,deny
10112,allow
13876,allow
47236,allow
2,allow
1607,allow
59831,drop
57322,deny
3747,drop
36016,allow
37357,allow
21643,allow
25128,allow
24243,allow
5639,deny
25127,allow
32192,allow
36495,drop
30819,allow
52997,allow
59433,deny
49508,allow
50046,deny
45824,allow
14674,allow
47116,allow
32966,deny
51827,allow
43774,allow
4627,deny
49331,allow
56440,deny
64548,drop
16296,allow
17897,allow
27036,deny
108,allow
7756,deny
55499,allow
33591,allow
7846,deny
40975,deny
13855,allow
1813,drop
37263,allow
1148,allow
29037,allow
62514,allow
4535,allow
22612,allow
54856,deny
42942,deny
10031,deny
36865,allow
7148,deny
52045,deny
19380,allow
8193,allow
47691,allow
17351,deny
8811,drop
63812,drop
45921,drop
4173,deny
11170,allow
11937,drop
34145,drop
55146,allow
10977,drop
33816,drop
15079,allow
63215,deny
47023,drop
60969,allow
43571,deny
26240,allow
56186,allow
44324,drop
9865,allow
25752,allow
46892,allow
23825,allow
46210,allow
5755,allow
41983,allow
45297,deny
34222,deny
21019,deny
30345,allow
12910,allow
12384,deny
45069,allow
685,allow
2450,allow
35148,allow
63492,drop
8067,deny
43459,allow
28745,drop
31427,allow
9971,allow
36717,allow
15632,deny
61694,drop
30215,allow
28610,allow
15749,deny
13230,allow
63842,deny
35856,allow
24983,drop
15275,drop
30126,allow
49291,allow
35088,deny
51869,allow
36220,allow
49386,drop
7286,deny
35913,drop
7197,deny
16345,allow
55157,allow
4422,allow
13552,drop
31053,drop
55131,allow
23587,deny
46412,drop
37039,drop
16181,drop
60238,deny
4912,allow
46840,allow
59741,allow
18150,allow
43364,deny
3797,allow
52470,drop
2375,allow
25436,drop
5374,allow
6346,deny
41397,drop
48112,allow
24315,allow
54926,allow
48239,allow
14473,deny
8781,drop
3975,allow
44318,deny
54711,allow
36540,deny
61166,allow
7002,deny
40925,allow
1870,drop
50651,drop
49751,drop
9350,deny
10422,drop
31867,allow
22472,deny
11094,drop
12607,allow
45402,allow
24392,drop
41607,allow
15885,allow
34494,allow
23545,deny
20331,drop
40095,allow
47628,drop
44785,deny
64495,allow
53082,allow
1033,drop
3618,deny
16692,allow
16414,deny
64191,deny
65047,drop
318,allow
54354,drop
10710,allow
58699,drop
7346,deny
64013,deny
23754,deny
49221,deny
33971,allow
27313,drop
42819,drop
7718,deny
49063,drop
63371,allow
23135,drop
12099,allow
43228,deny
38255,drop
11156,allow
38054,drop
49784,drop
51235,allow
31800,deny
34749,drop
53179,drop
51221,allow
1502,allow
21259,drop
48673,drop
36173,deny
3655,drop
9772,deny
49913,allow
39771,allow
22006,deny
34855,allow
12527,drop
8755,deny
34998,deny
41809,drop
51528,allow
45263,allow
20656,allow
62564,allow
39810,drop
9774,drop
4204,drop
41804,drop
36311,allow
47005,drop
21939,allow
26197,allow
29714,deny
18555,drop
13398,allow
61075,allow
5875,allow
9331,allow
365,deny
44115,allow
7717,deny
13578,deny
19950,allow
23884,allow
2955,deny
60460,allow
60158,drop
29095,deny
53931,deny
52923,allow
7786,deny
31063,drop
2954,deny
15773,allow
61265,drop
32279,drop
3668,drop
24723,deny
22003,deny
34368,allow
19170,allow
54107,allow
6602,allow
40795,allow
50540,allow
7722,deny
57157,allow
61695,drop
2546,allow
14762,allow
2080,allow
10038,drop
43140,deny
20269,drop
44861,allow
10791,allow
26440,deny
34239,allow
65478,allow
25046,allow
20572,allow
42053,allow
50362,allow
27201,allow
8456,deny
23073,allow
50040,drop
2968,allow
4592,allow
3095,allow
45021,allow
62559,allow
50587,allow
25146,allow
43069,allow
64949,deny
4394,allow
22124,deny
34210,deny
36300,allow
51807,deny
50829,allow
29945,deny
21483,drop
8088,allow
35126,allow
63618,drop
64679,allow
41025,deny
38533,allow
12862,allow
9275,deny
15949,drop
14774,drop
12137,allow
32435,allow
4537,allow
50791,drop
16310,allow
24746,drop
50404,deny
4820,allow
42663,allow
18822,allow
58164,allow
50229,drop
42299,allow
15014,allow
59195,allow
39776,allow
48495,allow
34024,allow
20822,drop
21990,allow
58766,allow
52031,deny
24295,allow
18020,deny
14364,deny
46564,allow
30563,allow
30065,allow
59079,deny
55141,allow
42301,allow
43465,allow
28217,allow
60754,drop
61478,deny
14953,deny
31041,drop
12838,allow
19893,drop
41583,allow
13304,allow
4636,drop
59301,allow
23744,allow
12513,drop
14734,allow
18110,allow
50479,allow
17961,deny
16841,deny
29574,deny
56918,allow
48839,drop
54733,allow
46774,allow
25979,drop
11218,allow
61444,allow
34989,deny
60942,deny
52528,allow
48858,allow
39505,deny
5180,drop
61803,allow
567,deny
57404,deny
22079,deny
62901,allow
32198,allow
60060,allow
27488,drop
31182,drop
63483,deny
45977,drop
63714,allow
62788,drop
42592,allow
50669,deny
29423,allow
11203,allow
4453,allow
11707,allow
49914,allow
43653,deny
49642,allow
44679,allow
38949,allow
48597,allow
31727,allow
64232,deny
49761,drop
21832,allow
19331,allow
49392,deny
40448,allow
46844,allow
36522,drop
41133,allow
60097,allow
4879,deny
17361,drop
57437,allow
40827,allow
61415,allow
26082,deny
40909,allow
61110,allow
55823,allow
12554,deny
6619,allow
57669,allow
54388,drop
13541,drop
25880,deny
37840,allow
62554,allow
8951,allow
40414,allow
22047,deny
739,drop
38447,allow
14876,deny
42605,allow
20590,allow
9416,allow
37567,drop
17098,deny
46803,allow
22559,deny
62443,allow
16757,allow
14771,deny
41790,deny
24484,allow
38865,allow
33348,drop
28052,drop
24333,drop
16346,allow
10278,allow
50378,deny
464,allow
48687,drop
48694,drop
22711,allow
21207,allow
37008,drop
22056,drop
3223,deny
60847,allow
21140,allow
62364,allow
49041,drop
27586,allow
39931,deny
44087,deny
2597,allow
17728,allow
15195,deny
42711,allow
34940,drop
17499,allow
35680,deny
45746,allow
57973,deny
54655,allow
48010,allow
52419,drop
59133,deny
28457,deny
55429,allow
41731,deny
52462,deny
44048,deny
41129,allow
56267,deny
20740,drop
37288,allow
47150,allow
58048,allow
36149,drop
5859,allow
29963,drop
4517,allow
306,allow
19689,deny
4014,allow
56839,drop
13966,drop
27260,deny
36959,allow
39701,allow
33137,allow
25288,deny
16748,allow
44538,allow
40837,allow
39106,deny
59233,drop
16966,deny
1738,deny
55132,allow
12493,deny
3798,allow
42614,allow
58527,allow
12980,deny
18995,drop
18602,allow
54593,allow
62529,allow
29513,drop
40644,allow
64970,drop
1991,allow
60227,drop
28818,deny
31548,drop
56278,deny
3535,allow
36341,allow
30947,drop
4389,allow
62855,deny
47145,allow
31023,deny
20990,deny
5596,allow
57400,drop
7406,deny
7622,allow
22910,drop
652,deny
22526,allow
473,allow
658,drop
2729,deny
65323,deny
41403,drop
17629,drop
18290,allow
56088,allow
56808,deny
53308,drop
829,allow
52960,allow
18460,deny
56817,drop
62051,allow
24301,deny
34982,drop
41235,allow
33305,allow
5057,allow
60081,allow
22325,allow
19615,deny
18638,allow
54076,allow
7859,deny
11562,drop
48593,allow
6219,allow
57684,allow
50237,drop
47200,allow
24794,deny
9114,allow
57338,drop
12329,allow
5889,allow
55037,allow
48590,allow
2306,deny
35441,allow
16025,drop
41163,allow
56500,allow
58453,allow
39288,allow
28600,allow
21595,allow
23480,allow
43247,deny
41487,allow
58301,deny
50123,deny
53632,drop
19640,drop
57869,deny
19282,drop
17942,deny
65196,allow
5706,deny
55607,allow
57666,allow
23517,deny
15917,deny
48213,allow
8728,allow
4830,allow
25991,deny
40228,allow
26545,allow
58084,allow
16023,allow
54132,allow
59485,drop
14394,deny
42938,drop
27661,drop
48248,allow
22829,deny
17817,allow
35329,deny
2203,deny
57766,drop
61829,allow
39196,allow
47277,allow
11799,allow
61524,allow
37166,allow
6361,drop
15172,drop
19933,allow
22733,drop
14198,allow
64717,allow
36883,allow
14314,allow
12908,allow
10657,deny
26536,allow
18907,allow
39836,drop
42987,allow
40896,allow
15630,deny
2313,deny
1830,deny
50431,drop
61501,allow
9177,deny
51468,deny
38130,deny
58611,allow
55010,allow
22253,deny
21776,deny
35392,drop
41875,allow
61952,allow
40008,allow
45756,allow
18152,allow
24629,allow
62898,allow
38542,drop
17878,allow
57165,allow
55985,allow
53711,allow
55043,allow
53553,deny
62975,allow
57808,deny
38619,deny
19267,deny
64592,drop
34521,deny
44255,allow
32426,allow
45973,deny
19401,allow
45371,allow
54464,allow
26000,allow
11745,allow
25978,drop
33041,drop
49043,deny
46902,allow
51969,allow
23089,allow
59655,allow
9330,allow
28096,deny
56605,allow
36594,drop
26782,allow
55086,allow
2780,allow
17347,deny
34169,deny
48810,allow
28479,allow
17507,allow
8754,allow
64355,allow
41167,allow
61462,drop
51039,drop
5894,allow
11841,allow
25701,allow
59087,drop
34359,allow
31394,allow
37816,allow
6747,drop
19169,allow
31187,drop
50702,drop
27949,allow
1534,drop
19820,allow
15281,drop
41617,allow
15696,allow
39753,allow
28778,drop
30730,allow
40685,allow
11312,allow
20141,allow
30041,drop
4008,allow
18329,allow
64420,allow
41615,allow
29070,allow
49287,allow
40623,deny
3131,allow
16086,allow
45458,allow
63162,drop
9522,allow
45536,deny
3909,allow
5319,allow
38907,allow
5152,deny
54359,drop
22840,deny
5245,deny
8339,deny
16205,allow
10246,allow
31564,deny
16285,allow
40289,deny
16910,deny
39862,deny
37187,allow
23625,deny
32644,drop
44360,deny
31982,allow
29877,allow
11723,allow
62864,deny
25799,allow
48542,allow
49779,allow
56971,allow
48691,drop
4149,deny
65502,allow
46743,allow
21919,allow
19211,allow
37908,allow
44288,allow
53873,allow
11650,allow
55917,drop
24546,allow
39863,deny
26911,deny
50696,drop
35559,allow
37115,deny
12557,allow
6410,deny
9535,allow
61971,allow
10821,allow
19275,allow
7621,allow
2329,deny
3460,allow
64313,allow
34608,drop
46195,allow
33984,drop
48662,deny
38196,allow
35444,allow
59136,deny
38587,drop
13703,drop
16638,allow
51680,drop
17343,deny
13323,allow
2353,deny
40163,allow
5182,deny
27366,allow
50575,allow
2561,allow
49356,allow
49459,allow
35331,deny
16001,drop
38667,drop
36066,allow
22656,allow
24290,allow
48343,drop
11015,allow
7130,deny
17855,allow
18811,allow
8860,deny
28986,allow
44749,deny
8015,drop
12649,allow
346,allow
15877,allow
51395,drop
16492,drop
21177,allow
33856,allow
19230,allow
2554,allow
18779,allow
41184,allow
41636,allow
17926,drop
54148,drop
17795,allow
46309,allow
62253,deny
35365,drop
192,deny
35344,allow
386,allow
61655,drop
37829,allow
36638,drop
54086,allow
23569,drop
56706,allow
39224,allow
7571,allow
20987,drop
58853,allow
13819,allow
1246,allow
35110,allow
26585,allow
3794,allow
31813,allow
28544,drop
1150,allow
56950,allow
26100,allow
17379,deny
51994,allow
48523,allow
29809,allow
35496,allow
45934,drop
2870,allow
19084,deny
31410,allow
60205,drop
37938,allow
37290,allow
27038,drop
49027,drop
44591,allow
64920,allow
15546,deny
42719,allow
14653,allow
47000,deny
45860,allow
30329,allow
60738,deny
39073,drop
40510,deny
20713,allow
33231,allow
44756,deny
31245,allow
30066,allow
25607,allow
63569,allow
9894,allow
24091,allow
63668,allow
23540,deny
28558,allow
54082,allow
29474,allow
25466,allow
52340,allow
42421,deny
14419,drop
57501,deny
7813,deny
17782,allow
28456,deny
16232,allow
53878,allow
63238,allow
56,allow
52210,allow
24265,allow
35703,deny
39244,allow
32511,allow
59471,deny
64547,drop
49059,deny
59413,drop
42836,drop
33586,allow
56751,drop
43596,deny
13362,allow
4400,allow
37550,deny
38872,allow
56272,deny
63808,allow
11993,deny
27447,deny
63535,deny
41923,drop
48562,allow
30450,drop
40716,deny
14485,deny
23477,allow
45173,deny
14755,drop
55279,deny
37679,allow
10624,deny
19151,drop
27769,allow
58664,deny
59309,allow
22586,allow
61319,deny
5178,deny
26730,allow
51061,deny
48900,allow
46814,allow
49086,drop
32125,drop
15966,allow
9459,allow
4091,allow
36399,allow
60435,allow
34683,allow
56497,allow
10682,allow
40352,deny
59476,drop
56427,allow
23470,allow
4669,drop
35858,allow
58320,drop
50988,drop
50909,allow
16438,deny
25198,allow
28870,drop
32823,allow
44509,deny
24730,drop
61128,allow
7670,deny
27883,allow
41379,drop
48305,deny
60663,deny
24509,allow
35927,deny
33441,deny
5223,drop
60393,deny
33215,allow
34020,allow
31124,allow
39700,allow
51099,drop
27546,allow
51521,allow
53909,deny
48120,drop
60226,drop
57986,drop
8389,drop
29158,deny
548,deny
61887,deny
54803,drop
10435,deny
46192,allow
59815,drop
31244,allow
14844,drop
38752,drop
52658,allow
10561,allow
50864,allow
2762,deny
2758,drop
14433,drop
65460,drop
47788,allow
43638,drop
64676,allow
57214,allow
22204,deny
60761,allow
6154,allow
2292,drop
40218,drop
30072,allow
40431,allow
64867,allow
59307,allow
2481,allow
36114,deny
57262,deny
14943,drop
357,drop
37381,allow
1763,drop
20077,allow
61266,deny
34729,drop
37299,allow
61248,drop
54234,allow
41090,allow
18817,allow
17078,deny
57434,allow
58488,allow
19266,deny
43081,allow
61177,allow
14127,deny
60702,allow
54446,allow
5424,drop
33060,allow
19897,deny
63887,deny
63623,deny
41081,allow
36807,allow
51273,allow
27026,allow
29497,allow
53618,deny
58363,allow
13033,deny
34981,drop
5623,drop
15611,drop
48904,allow
64995,deny
1217,allow
30641,deny
20863,deny
37259,allow
7594,allow
58745,deny
30280,allow
52042,drop
6921,allow
23853,allow
27817,deny
531,allow
40217,drop
17731,allow
21877,allow
58644,deny
58114,allow
30128,allow
52789,drop
8921,allow
9674,deny
47226,allow
55417,allow
52252,deny
33103,deny
9925,allow
21988,allow
59404,allow
40634,drop
226,drop
27241,drop
42600,allow
29510,allow
25827,allow
37275,allow
34763,allow
6156,allow
27647,deny
37122,drop
10141,allow
60057,allow
60593,deny
67,allow
63337,allow
31170,drop
46946,allow
7127,deny
33248,allow
53588,drop
21694,deny
20367,allow
14780,drop
48364,allow
54121,drop
51481,deny
43594,drop
10644,deny
26199,allow
61834,allow
47191,allow
41835,deny
23576,deny
45933,drop
9152,drop
27179,allow
13388,allow
51193,allow
50217,allow
9517,allow
29935,drop
24435,drop
21800,allow
2676,deny
45382,allow
24812,deny
51356,drop
23181,allow
10786,allow
7629,allow
19649,drop
8866,drop
25108,allow
61908,deny
37861,allow
14376,drop
47239,allow
44544,allow
19063,deny
29034,allow
31303,allow
62884,deny
29303,allow
42475,deny
61122,allow
60698,allow
7237,deny
31586,deny
16516,deny
27773,allow
41317,allow
60934,drop
53142,drop
55583,allow
30381,allow
17079,deny
2448,allow
45857,allow
17982,deny
23363,drop
52892,drop
23640,deny
53103,allow
25269,deny
33399,deny
37785,allow
29940,deny
60819,allow
46654,deny
40007,allow
21880,allow
69,allow
19118,drop
18730,allow
38002,allow
18781,allow
48432,allow
55324,allow
7544,allow
22996,allow
54641,allow
953,drop
45952,drop
